19429,113,5262.487603,55008,245612665,1
3184,148,3609.513589,76053,240980875,1
6763,47,3454.015852,89633,238462194,1
5454,54,4083.842315,127466,238116675,1
10623,135,3051.84053,83754,233976143,1
11480,20,3549.864452,45052,228124465,1
7630,60,2285.424438,52669,225835621,1
8511,30,2997.866768,26263,223442820,1
103425,60,3590.382555,423347,222991344,1
10244,26,3015.676212,23790,218192439,1
18947,204,2740.649181,6618,216765764,1
44246,35,1945.242677,43407,216761123,1
869147,97,6757.864635,1168289,215399153,1
59299,18,4046.860461,483875,212680209,1
1361,33,3849.650763,59766,210814055,1
46583,73,3435.643687,100750,206572625,1
17238,96,4737.182807,517296,201937951,1
19424,137,3216.740242,35408,201188980,1
5198,20,3224.885938,73357,201070932,1
15006,507,4047.177973,73724,200736468,1
4841,9,2682.622968,124597,199327414,1
5525,13,2599.669786,75749,197165995,1
26852,40,1762.518163,11181,195598839,1
180011,171,5117.477975,486248,195294024,1
1396,3,2556.934992,28651,194963521,1
12427,31,1932.801272,11657,194839446,1
5021,22,4336.836527,53146,193453659,1
1298101,264,5184.721834,679426,190670800,1
5539,35,3996.72629,246122,188020436,1
5907,56,3063.43316,21867,187767291,1
5506,31,2725.049467,21577,186089446,1
5327,59,3064.405134,21047,185378175,1
5927,18,3331.854375,15214,184828227,1
27550,15,3931.081567,218082,184653558,1
1520,31,2400.874967,16533,184004485,1
41417,90,1806.914546,88056,182768964,1
73593,255,3889.692571,175351,181864331,1
7034,526,4995.283005,90589,181333486,1
5828,10,3459.81815,63256,180682057,1
5412,32,1827.875771,47007,180042684,1
8215,18,2706.95988,14051,178573005,1
15821,16,2249.738866,24140,177953626,1
6577,38,2925.339086,24637,175848178,1
148090,17,4759.842319,129374,173225487,1
2565,35,2650.705017,20376,169463533,1
16822,151,2749.348444,48264,166791240,1
6476,52,4973.543569,292549,166239707,1
17019,26,3791.850037,220783,166184072,1
133352,203,4578.295492,338936,165954531,1
36105,59,1870.507446,17971,165854104,1
11974,47,3681.676022,77026,165839076,1
5749,10,2262.975885,7675,163948942,1
3462,8,2036.463378,108802,163137762,1
13718,48,4098.938857,123197,163074921,1
6360,25,2807.050144,42831,159926136,1
3255,44,3289.8189,94352,158947379,1
2160,2,3958.368298,246963,158273012,1
3587,22,3338.381076,125700,158149268,1
21029,111,2839.403486,67478,157743986,1
2420,19,3432.562141,63483,156887920,1
34643,82,4484.33357,95220,153470550,1
25675,105,2644.492292,77210,153191502,1
11794,52,4068.512339,384617,152157374,1
54217,53,2805.77562,60394,151261153,1
2315,6,3139.388943,32385,150702290,1
98002,46,2391.901584,97452,149099738,1
7941,69,2877.802197,33072,148274955,1
23078,160,2911.538667,63759,148224462,1
15654,42,3903.586949,212832,147928628,1
117385,264,3866.42728,528012,147710846,1
7645,76,2304.500685,36636,145982525,1
644,116,4908.835752,336523,145654672,1
1076,12,2427.573013,27187,144407910,1
714,1,3444.76623,9373,143933588,1
1431,4,2731.492052,29341,143254556,1
21394,48,2371.490912,38200,142773083,1
4060,24,1502.003498,4485,142285117,1
21740,19,1730.330418,41739,140859847,1
804,9,2490.377124,28777,140332816,1
40274,227,2812.080092,88026,139320956,1
7523,9,1983.845054,12509,139157867,1
20273,40,3299.670602,67070,139095487,1
2517,7,3302.62901,456907,138332862,1
35781,3,2154.57585,2942,137246638,1
7146,40,2885.138005,53595,136638053,1
82836,26,3602.374669,462977,135796782,1
25233,25,2741.063916,30876,134459400,1
109704,172,3029.58482,242457,132670064,1
29775,125,3589.313312,55711,132493302,1
22875,6,4222.271885,681592,131893044,1
13487,22,3924.966201,128400,131565760,1
10879,20,2948.175249,103442,131422315,1
5360,45,1904.782516,17142,130619228,1
137944,168,3473.732475,166620,130407747,1
140636,69,2896.263519,110814,129753542,1
90725,61,3450.344889,185014,129136395,1
9092,836,2559.550411,13426,129070731,1
2391,10,2798.901158,23376,128797709,1
30623,24,2536.735298,144205,127696841,1
34243,66,3120.985011,105101,126489803,1
8022,27,3555.437745,102560,125949039,1
170314,109,4834.212035,837196,125139400,1
13322,28,2861.421644,27665,124434717,1
8441,15,3320.414096,74986,123193106,1
54293,268,1629.755127,26261,123134991,1
56377,15,2851.915483,143235,123088335,1
3840,5,3515.861588,1563249,122445304,1
2410,25,3353.196992,18896,120676194,1
7016,48,3104.523164,19407,119836868,1
22020,29,1671.553711,14019,119569585,1
13602,20,1733.950683,3068,119381722,1
45143,19,2180.999597,82245,118923260,1
3954,3,2592.581284,14588,117339938,1
19765,37,2648.842848,71980,117168057,1
54058,55,3387.300859,96412,116995047,1
8839,14,1992.189402,2544,116490419,1
14780,143,1905.938801,11272,116201442,1
2800,47,3643.834655,83214,115698841,1
9368,21,2245.539223,5980,115479012,1
21933,65,3591.309901,173260,115117029,1
1600,104,1810.366409,16002,115099834,1
3725,1441,4130.493769,7015,115059918,1
29860,68,2866.731053,97669,114916456,1
9360,82,2735.961804,16670,114819107,1
9267,52,2743.131308,22861,114728943,1
10897,51,2304.095638,21049,114608959,1
8699,19,3487.290432,36143,114375801,1
4344,76,3283.285229,66692,114021655,1
15462,7,2418.310147,118903,113683101,1
36229,52,3187.871983,85195,113648420,1
5175,28,2262.233702,3593,113271344,1
1074,51,2368.104096,17595,113166617,1
94297,12,3362.985902,120220,112225164,1
5104,89,1892.841289,3729,111025501,1
18945,46,1947.221187,14998,110861485,1
45743,17,3036.927446,80893,110640315,1
3402,10,1825.907458,2126,110554745,1
93160,258,2898.603789,169658,110286663,1
8770,123,2061.298668,12290,110229510,1
3186,0,5824.432497,93638,109726518,1
22577,51,2005.897457,16268,108850826,1
9835,9,2161.189476,21118,108448368,1
1561,14,2227.166144,7247,108060024,1
9647,34,2841.900751,11074,107986604,1
15061,632,2337.040629,3702,106545997,1
3647,13,2689.873964,41143,106048492,1
2770,12,2296.77587,24434,105799647,1
129861,51,1717.787046,66763,105756537,1
11947,19,2578.800825,43539,105740521,1
4956,40,1897.229763,5808,104161775,1
3789,26,2529.54107,5384,103968666,1
11025,555,4150.001297,26432,103661799,1
1654,10,2372.968428,3026,102770853,1
10457,40,1485.597478,1862,102555008,1
5329,42,2416.637997,75947,102276120,1
5581,35,3060.791826,45574,101750022,1
58684,171,1500.16422,6398,101734755,1
15562,24,2731.003882,120114,100975852,1
8564,40,1732.480475,6795,100655818,1
46292,26,3225.859539,44224,100232574,1
18909,74,2381.320432,17997,99477112,1
1249,80,2106.704194,48506,99169740,1
8351,40,2339.289291,15765,99003905,1
4398,41,2978.518132,71539,98686543,1
1994,3,2514.114404,10919,98621054,1
16697,72,1909.06412,5485,97824195,1
10093,42,3347.54708,306795,97345021,1
7282,126,3306.169264,9309,97334170,1
24161,12,2491.01537,58658,96513520,1
84657,118,2057.996483,80915,95824734,1
19990,70,3112.598485,87983,95442205,1
8562,10,2673.50261,8689,94975174,1
7239,24,1519.015423,6714,93685125,1
4946,34,2210.476039,25583,93607044,1
4332,5,1844.928221,17173,93447298,1
211168,550,4745.166874,426512,93285094,1
2881,20,2438.039974,28221,93123783,1
1962,27,1507.024411,5454,92971093,1
7358,28,3047.216551,24829,92772587,1
1157,6,2133.120561,11599,92281741,1
2929,42,1967.143293,1509,92238558,1
26605,34,2477.761398,15512,91591072,1
5558,7,1571.219152,4048,91577400,1
524,0,2474.123318,1989,91139416,1
141465,60,4465.599769,656394,90449148,1
7423,43,2258.910952,15652,89887012,1
36686,95,2979.647411,325164,89212847,1
23929,8,2717.722776,5392,89008286,1
14671,31,2505.251758,21446,88954577,1
8807,67,1624.93873,12989,88711417,1
1269678,339,4280.342006,645729,88398021,1
37344,213,1876.611055,2443,88120100,1
517087,49,4340.828838,821737,87546470,1
9058,142,2930.474769,164765,87490226,1
118334,25,2629.719049,101847,87458059,1
2611,14,2068.762305,23477,86827973,1
8809,10,1611.910093,2265,86730050,1
3148,55,2149.924108,9515,86383295,1
10108,216,2195.213216,14835,85506248,1
6674,25,2366.052191,12731,85312840,1
3678,49,2664.815825,206392,85177684,1
47776,27,2949.258861,82333,84649575,1
17040,31,1778.575242,5512,84488549,1
287894,419,5200.295124,1645104,84094799,1
18472,19,3558.084777,85570,83856115,1
3895,462,3236.610211,15134,83622547,1
5494,27,2707.106418,24436,83457815,1
18750,43,2475.249569,40730,83394866,1
44531,54,2571.19558,64080,82918033,1
7688,38,2682.861848,45844,82786516,1
4999,2,1939.85799,26131,82079069,1
49016,74,2030.252423,36396,81530049,1
8828,153,3055.432646,77507,81482579,1
36376,46,3734.748945,244987,81448539,1
4772,4,1853.078489,5179,81134518,1
4957,33,1454.757872,8535,81118155,1
5385,12,3705.947582,49711,80773121,1
1647,8,1844.96566,76797,80470897,1
17066,88,5177.900762,25928,80223352,1
10677,9,3582.044605,233044,79852338,1
986,42,2761.786419,13730,79398292,1
3820,29,3050.167817,26688,79352897,1
26118,9,2193.186088,27496,78400271,1
1053,4,2477.258847,23355,78182805,1
10916,58,1354.89432,15217,78173711,1
5550,10,1270.623296,2748,78094589,1
218,3,2511.940679,118316,77836373,1
2705,104,2378.789064,35673,77714744,1
1812,17,1117.849326,3458,77237607,1
14250,8,2150.297612,13512,76081670,1
2127,1,2538.799042,24877,75319328,1
15460,1,3310.73228,265334,75045138,1
407,5,1839.653575,37711,74904950,1
6563,26,2183.90436,12393,74797533,1
3861,12,2355.000006,46417,74773288,1
16843,130,2283.266583,49427,74742531,1
3115,25,1098.355952,4681,74672146,1
562,3,1724.608981,34095,74668952,1
804,6,2694.65094,9850,74568180,1
1380,6,3703.72777,347562,74441755,1
5474,18,2136.551967,6915,74096113,1
4640,18,1533.856673,3114,73787672,1
1781,26,1932.39716,14735,73579009,1
5850,12,2707.982608,29911,73533944,1
143922,33,3592.218863,1228217,73286985,1
2928,18,3434.782388,43540,73153254,1
6811,4,2900.397578,112912,72409388,1
5752,9,2119.222125,6998,72332265,1
6374,5,2081.79683,14534,72249180,1
12898,23,1662.797126,13194,72211178,1
51424,159,3826.572291,145458,72073904,1
822,11,1736.340126,4350,71978179,1
6599,51,3258.725975,115061,71836600,1
2704,8,3162.930655,33644,71277833,1
16164,18,2867.354817,122822,70493199,1
3002,7,1638.635669,5233,70124153,1
5636,21,2175.42743,4581,70092938,1
3853,16,1865.182182,4588,69701326,1
5674,69,2074.876956,17906,69424338,1
205,2,2155.767964,89640,69222341,1
230,1,1885.365171,126474,69103204,1
8772,10,1985.413512,36650,69093171,1
9276,119,3282.831946,43440,69061417,1
147420,191,3471.288323,98233,68966299,1
4340,10,2334.690614,19253,68235043,1
7920,6,2244.262827,82428,68103375,1
6526,14,2110.048196,13588,68074699,1
1132,10,2099.40437,7421,67841537,1
17078,16,1572.587829,3552,67513559,1
19760,36,3445.036171,116834,67386247,1
5011,14,2110.807018,23131,66868251,1
3821,19,1776.305271,4721,66544485,1
3409,28,1623.203603,3187,66361038,1
16574,40,2378.442948,9780,66240994,1
8758,293,2485.23162,38094,66102446,1
1988,3,1761.956626,9057,66070241,1
13445,8,1284.221807,15806,65643020,1
3789,23,2053.274678,6774,65496207,1
1987,21,1781.241058,26312,65311551,1
4631,14,1964.002341,30301,65292213,1
4282,12,2950.533639,221655,65292064,1
4514,14,1683.957333,23636,64886531,1
6533,124,1917.502054,7753,64595807,1
904,2,1264.219713,16698,64476013,1
19687,17,2253.834248,50308,64334990,1
11506,129,1842.20193,12784,64286416,1
13357,18,924.35944,3490,63638995,1
5023,8,2697.101234,8756,63559979,1
22127,23,2727.346226,33443,63533244,1
4054,17,2115.471313,2839,63247365,1
10839,24,2052.598474,35804,62600044,1
681,4,2776.305039,22916,62502850,1
3608,20,2214.08859,39604,62477265,1
5354,35,2360.01169,5347,62366878,1
5212,38,1932.332278,9745,61919576,1
493343,7,10527.68109,1070441,61909000,1
2266,11,2573.243716,4778,61629848,1
3268,12,2526.209291,61712,61452406,1
12596,9,2789.077451,67776,61077370,1
4005,84,1325.748278,2429,61041191,1
453,8,1591.501664,14540,60814875,1
52252,18,1580.816844,34795,60708551,1
2358,0,1141.357768,54494,60344405,1
3731,14,1302.994596,22449,60075447,1
15748,5,3049.274854,186190,59953611,1
6659,41,2321.607199,25823,59790858,1
12001,33,1479.197835,40321,59496203,1
14930,691,1195.533526,14022,59258170,1
1224,47,2770.517362,10886,59245132,1
4907,19,1801.743295,18825,59223911,1
272,2,1470.78503,35684,58865371,1
28801,60,1211.082602,12727,58642547,1
8254,46,1782.024457,13692,58175787,1
2007,5,2066.709317,22600,58141405,1
1393,1,1808.227148,169742,57780776,1
669,4,2050.626123,5682,57508739,1
3351,6,2276.824688,25542,57413462,1
10022,129,1891.541368,1668,56788568,1
10797,63,1472.520763,23701,56641607,1
20123,27,2119.159197,17573,56510422,1
26545,19,2209.013244,15227,56460943,1
2674,16,1814.57545,2047,56244059,1
5944,16,2848.176691,67304,56090144,1
7759,8,2608.697666,1482,55782699,1
42550,97,2507.11918,44159,55781841,1
1181,21,1064.981819,4169,55608936,1
1042,2,2611.606671,8173,55443621,1
16639,45,2796.30473,118914,55108148,1
768087,520,1508.993836,603691,55028882,1
775,0,2769.835871,40908,55020392,1
1867,30,2425.351902,3294,54961708,1
252,6,1586.748817,21936,54957990,1
8617,27,1406.328025,4149,54831535,1
12651,273,2950.784505,72031,54714947,1
2578,15,1948.712325,4652,54611711,1
4816,68,2432.716486,26777,54478738,1
1934,9,2843.783247,91154,54458319,1
95587,47,1128.334962,23976,54318638,1
5747,33,1351.113024,5982,54317373,1
2945,5,1355.615783,1233,54086756,1
16209,148,2398.257679,52161,53877003,1
4890,16,1666.512868,2722,53821277,1
436,2,2060.264002,39720,53752003,1
6177,87,3526.33554,638331,53550074,1
10288,3,890.956788,776,53447300,1
1628,7,1797.452931,5899,53220015,1
58399,49,2455.052172,90487,53061048,1
2836,27,1441.130908,1450,52895885,1
8422,15,2105.254996,22682,52749423,1
24571,85,1827.895599,18722,52672102,1
2619,14,1287.294391,8321,52656029,1
9725,126,1782.560332,17859,52648376,1
3066,48,2312.073337,9045,52590974,1
1978,14,1677.334796,4069,52575828,1
3338,0,1533.63951,510,52466624,1
1534,3,1898.738076,5825,52391631,1
1111,10,1588.917901,8775,52200792,1
18916,497,2271.667696,12513,52198800,1
39,0,2939.373892,5595,52163318,1
3436,19,2162.405455,12754,52019680,1
51283,86,2373.508,27521,51732783,1
2382,11,1429.896072,62568,51018766,1
10808,17,2369.417329,18757,50982303,1
2052,1,1539.541812,16762,50976295,1
31966,2,3187.030089,127152,50499854,1
7669,82,2011.989774,4777,50367410,1
6925,53,1639.658779,3408,50228269,1
77457,43,2028.741074,103324,50201186,1
2974,7,1876.795784,4861,49614222,1
4273,50,2164.617527,10623,49372391,1
3187,6,1624.098477,14007,49149319,1
4947,24,2297.424198,4002,48965604,1
2367,20,1819.005753,13851,48817537,1
2025,23,1602.689956,2344,48664896,1
1839,16,2135.888613,12295,48636433,1
1156,22,1917.857971,31736,48580818,1
8209,9,1320.386628,4380,48570365,1
2629,3,1825.545783,4377,48513184,1
1991,21,2341.015389,9078,48483314,1
3747,28,2172.864583,7705,48474485,1
1951,18,1573.773419,7475,48402161,1
6865,72,1552.769733,31709,48267773,1
3380,10,1546.660961,2913,48218064,1
1804,8,2465.416987,13561,48093471,1
2957,21,1778.834576,798,47990056,1
1626,10,2408.869551,3410,47949917,1
1073,5,1889.985099,7507,47795394,1
82241,12,4323.602932,982872,47788661,1
2916,6,1358.254476,3293,47739714,1
4236,2,1569.387028,24253,47385058,1
4521,49,2603.494876,28943,47359812,1
4984,20,1244.129983,2212,47359594,1
475,15,2453.129154,21210,47249768,1
9489,14,1678.667525,29088,47214332,1
8268,28,1915.486393,22792,47128772,1
2701,130,1934.427981,13440,46948561,1
1286,5,729.494012,3088,46830683,1
4766,3,2903.657648,35233,46752408,1
3483,10,2413.428065,43411,46752310,1
10703,93,1792.423871,13463,46720758,1
43492,15,806.700695,8153,46692511,1
791,9,1109.80559,18238,46448105,1
15439,23,1681.342955,12482,46361838,1
185818,178,3396.590979,680000,46321628,1
10479,25,2917.820267,21070,46125356,1
9200,28,3077.995868,46601,45933029,1
14513,47,2460.184889,72225,45882617,1
1839,24,1286.081898,3234,45822715,1
1529,4,3907.16977,34673,45771524,1
4666,10,1403.700771,12706,45605514,1
4032,13,1287.067148,4790,45566436,1
2916,60,1954.895907,109150,45482928,1
43124,51,2128.880588,57029,45481915,1
12568,17,1770.407099,64383,45439075,1
8182,3,2149.720589,4601,45412530,1
931479,266,2687.790701,116147,45263288,1
16970,79,4086.510192,326946,45059928,1
2936,11,2424.376639,7660,45017379,1
6778,107,1374.612237,8088,44988059,1
1853,17,2478.268624,10010,44875662,1
16157,30,1846.00275,322717,44849635,1
1644,8,2156.442907,7109,44849102,1
6984,35,2195.517208,11739,44747971,1
4621,64,1022.104144,8825,44727783,1
2995,12,2534.492358,24624,44715532,1
1115,2,2702.794086,53643,44675901,1
959343,142,4021.721915,898531,44588290,1
1018,4,908.81791,1203,44300979,1
359176,45,4750.32531,1521559,43861126,1
18656,11,1919.226283,54311,43846868,1
9426,13,2598.058104,45246,43826870,1
14151,91,1848.100616,22434,43796063,1
1537,24,1509.35717,1096,43722525,1
14356,56,2179.36683,92033,43616149,1
12256,39,1449.756926,3084,43262575,1
1603,19,2497.88233,18502,43261998,1
5111,19,1530.555124,6199,43076278,1
2046,6,1438.739773,8305,42905597,1
5760,12,2162.328003,8908,42898160,1
3576,14,1542.726546,12182,42833088,1
9162,66,2400.126531,59805,42789309,1
3878,43,1503.897989,2692,42621559,1
3495,3,2447.817474,25451,42521837,1
30141,95,2795.239661,834200,42467393,1
949,9,3474.622585,169398,42287298,1
3703,8,2641.511136,31559,42225940,1
544,8,2454.77424,61055,42210232,1
1667,4,2045.761815,21941,42127851,1
3347,12,1379.925193,7805,42085084,1
2670,6,1978.114498,32857,41829381,1
12897,6,2200.425978,47758,41542838,1
8688,48,1060.054677,21051,41542491,1
4306,7,1671.78151,8835,41429496,1
2743,19,2513.239349,16516,41333298,1
7326,27,2766.449908,20349,41269623,1
2005,20,1767.74433,1828,41198507,1
1592,11,2732.115914,25497,41168274,1
12775,147,2105.52064,7104,41066038,1
4979,43,2236.306955,22162,41033366,1
3223,11,1713.87521,21282,40938014,1
3257,217,3803.913434,8385,40901560,1
25514,60,2321.530736,87898,40720677,1
3604,15,1618.070387,28724,40662842,1
4364,14,1282.00142,3780,40553799,1
1313,4,2449.459174,9825,40486966,1
6114,9,1741.065669,5510,40223285,1
13038,26,2445.481303,279306,40138613,1
6278,64,1259.655354,6875,40110511,1
1130,0,1251.198462,3307,40026505,1
2352,23,848.313522,570,39959949,1
66623,38,2471.729258,106576,39831635,1
624,3,2021.118107,13727,39753216,1
608,10,2655.826958,74257,39749228,1
6319,4,2575.868063,35610,39675843,1
2683,3,1913.934131,12974,39475727,1
1085,10,1514.466439,12715,39175533,1
9142,10,1824.766754,57753,39142435,1
3162,34,3332.771155,86975,39103765,1
1283,17,2087.120015,7858,38946362,1
6435,33,1890.842183,42667,38934530,1
3036,5,1667.733314,34929,38780196,1
4095,11,2006.20195,40996,38464029,1
346,11,2580.464905,17096,38448309,1
458,0,1752.841689,47566,38441578,1
1033,18,1828.940915,5571,38398699,1
3764,29,1448.322279,1844,38269745,1
2216,13,1752.350853,4834,38254336,1
1621,29,1762.445383,6687,38203068,1
1283,12,2981.647627,255652,38086069,1
45009,13,2434.667802,107970,38059607,1
1212,20,1836.702833,8040,37865135,1
148,3,2025.745114,19904,37829828,1
12054,20,1097.292996,6541,37807447,1
648,0,2251.842849,16167,37669108,1
9482,55,1200.175505,6888,37592796,1
3408,43,1017.615233,13641,37504023,1
3635,3,1465.87367,12605,37315353,1
43326,174,2578.27061,35133,37178134,1
2853,9,1489.871371,7384,37123527,1
648,19,1999.657638,15372,37083872,1
14712,79,2846.256233,85112,37056875,1
7209,25,2782.598224,9041,37027610,1
3463,3,2700.682682,60336,36956913,1
2495,3,2367.952038,18093,36886976,1
2606,22,1318.642398,7860,36881544,1
6966,17,1358.105713,4351,36857817,1
1655,7,1605.821127,4916,36613590,1
767,3,1302.68015,15698,36593650,1
3566,12,1316.450567,1374,36553444,1
24895,8,2287.917276,44488,36397543,1
2472,14,1450.364421,5995,36187330,1
603,3,2543.5081,20053,36158886,1
10906,3,993.639668,6097,36043872,1
654,0,1281.906596,3904,36023535,1
6806,0,1230.405321,25724,36005337,1
1146,76,2631.241491,46076,35974511,1
630,9,1909.454289,22084,35957469,1
13366,14,3133.426845,104344,35899765,1
4879,12,1027.054389,5048,35894304,1
3485,1,2034.167088,12895,35857425,1
1217,12,2084.240941,16675,35772653,1
5544,34,1482.397337,5297,35724507,1
693,2,1665.406664,19259,35481209,1
5446,19,1746.512131,12407,35321582,1
3158,107,1865.180545,4382,35264090,1
14721,13,1949.197736,27208,35215668,1
19840,16,1136.575398,18047,35170830,1
350,39,2231.533845,31449,35104083,1
3257,18,2687.849206,27869,35052206,1
155,2,2412.006462,23590,35017326,1
6944,2,1147.371656,5542,34756815,1
3982,71,1652.742145,20731,34601140,1
2005,21,2191.801509,16843,34368558,1
856,4,1512.253642,6146,34313822,1
25113,15,2650.106703,113565,34278089,1
61654,84,2570.517184,55381,34251513,1
5615,5,1782.485779,3882,34248338,1
199016,46,2212.356618,111503,34241979,1
9775,13,2487.210455,23426,34166400,1
13670,17,2364.946872,39085,34010844,1
1142,98,2175.358943,72843,34003710,1
1190,21,1563.919433,5341,33964621,1
49677,44,2054.042629,125818,33709049,1
1034,24,1606.636146,2936,33701814,1
5351,162,2432.345859,12354,33356558,1
28891,39,1900.471757,36008,33352389,1
314,9,1289.248445,4007,33341974,1
8725,21,998.003529,2080,33151437,1
1335,69,2158.674378,37317,32834086,1
2458,19,1754.758697,15618,32745600,1
6126,45,2143.410909,15696,32697685,1
5159,3,2542.384089,22625,32617072,1
551,10,1585.627504,13699,32475662,1
519,8,2214.902137,6336,32386668,1
288,1,1327.192711,15266,32232114,1
2065,40,1770.932439,1518,32157667,1
875,5,2302.195154,283,32133263,1
725,3,1944.993428,8182,31606232,1
2080,16,1432.952963,1938,31589447,1
66,4,1643.323107,5133,31355744,1
3788,9,1353.977809,5103,31347775,1
7096,33,1236.547455,4908,31306219,1
1360,5,1768.206286,49902,31284969,1
18721,28,1736.763046,24036,31237494,1
12231,34,647.588261,2575,31172276,1
1774,9,1197.809603,2044,31171881,1
6106,60,1492.035748,1760,31127777,1
1289,26,1954.842209,19770,31025236,1
1576,10,2619.013894,70068,31003327,1
2506,1,2072.26896,10164,30914355,1
1806,30,1444.559673,7334,30842372,1
3799,7,3115.470602,36295,30745443,1
3595,57,953.218553,6907,30431314,1
1304,23,1976.141032,18137,30298571,1
26461,13,2258.285336,17908,30240226,1
599,3,1401.40518,3304,30081037,1
72,8,1733.411405,3895,30057989,1
197,0,1337.152782,10891,30056459,1
2895,29,1479.506137,1716,30036699,1
2656,15,1405.372552,2688,30008201,1
19947,1,2011.448545,29654,29766055,1
302,10,1848.713572,14931,29762041,1
827,4,1988.929272,9874,29742417,1
1809,5,2136.787013,3989,29462060,1
4710,16,1248.048873,1848,29443011,1
864,138,2620.325469,36152,29410386,1
1718,18,1559.039468,4537,29378823,1
15878,42,2103.611451,57574,29152588,1
8136,43,1748.248855,6936,29022368,1
1659,12,1273.017422,4622,28933976,1
6160,12,2387.117888,94234,28875201,1
612,6,1882.245817,59009,28769364,1
2015,51,1350.640203,12888,28758166,1
32362,25,2951.139257,84170,28708592,1
2315,9,2654.929247,61020,28691672,1
8020,90,804.765855,1427,28664144,1
1336,5,1837.00039,2622,28660743,1
3167,10,1394.737984,12397,28360856,1
29896,15,2947.408254,77652,28303752,1
12381,17,835.462049,3556,28263158,1
34229,76,1320.547072,46792,28204093,1
15427,47,2207.281704,39510,28136624,1
6637,19,2863.85775,85827,28063765,1
5433,4,1833.762829,7949,28061738,1
1513,11,927.357933,2192,27908190,1
938,6,2379.622319,12251,27837745,1
902,8,1686.018954,1988,27766080,1
321,41,1326.105599,3036,27755022,1
3028,11,2181.376338,22915,27735240,1
2895,3,2353.672084,17036,27708978,1
23,2,2171.684164,13622,27605836,1
1644,2,1551.507096,4108,27539285,1
2009,1,2288.25728,19993,27462865,1
342,9,1684.904287,43502,27288413,1
2133,12,1607.366158,1380,27240808,1
4142,3,2034.786789,25292,27176831,1
1903,5,1114.953416,1991,27171523,1
2169,7,1615.927037,5187,27128088,1
713,7,1553.684493,2576,27092321,1
8379,7,1224.690952,8273,27089227,1
4698,24,541.198228,5008,27030640,1
4407,15,1738.499156,3488,26892708,1
1586,12,1456.879235,2361,26887347,1
1524,9,2291.516469,73454,26854734,1
1211,21,1692.813451,8320,26839259,1
3578,12,1290.006932,5071,26759295,1
187,11,1747.127394,6762,26756715,1
2987,9,1864.797962,13665,26679532,1
2529,11,1177.095005,2027,26662900,1
1658,1,2872.921101,54856,26645826,1
2994,12,1810.879842,12131,26599088,1
6820,8,1556.050023,31886,26386206,1
6425,29,1945.601481,13698,26317222,1
3717,29,795.012427,1207,26298132,1
1089,12,1282.610203,5623,26254527,1
22601,126,2141.41411,69712,26184286,1
